Label,node2,node3,node4,node5,node6,Area Wear
6,18.84958556,17.94108545,15.67835156,6.364635392,9.877837173,2.066869018
6,12.19147561,13.80320306,7.52119639,4.487089155,5.893285675,2.067202503
6,26.64527691,19.0275308,9.650287965,10.6611433,10.36019756,2.067535977
6,17.40800799,15.88036623,12.79820669,6.075767729,7.877526512,2.067869439
6,15.66730652,12.77355845,12.77645314,8.343445865,4.906250588,2.06820289
6,13.22099461,9.823120958,8.790358088,4.841523009,7.227651869,2.068536331
6,19.07973059,10.86481265,13.93781682,7.962274161,8.725751371,2.068869762
6,23.40008728,9.694726568,12.42200567,10.57296943,7.175222387,2.069203183
6,21.29840095,15.02833568,10.55753391,11.48472021,9.151703541,2.069536596
6,20.43429153,14.97801918,12.28329788,7.175508709,9.51327866,2.06987
6,20.27762711,16.6170145,15.53188213,5.694042239,7.702918658,2.070203396
6,20.36804135,18.08684048,14.950378,6.835487165,6.284346654,2.070536785
6,23.26071028,18.13325396,11.51349939,9.559637385,7.48038135,2.070870166
6,22.0967437,13.67259783,9.011083897,10.26307949,8.560153773,2.071203541
6,20.38975008,9.646749905,11.64772369,10.30950195,9.053784733,2.07153691
6,20.4635863,11.48425051,13.70000434,7.871692502,8.368263037,2.071870273
6,20.49208509,12.97726335,14.93707596,5.075248146,8.791811838,2.072203631
6,22.47343616,14.24809693,15.05730131,4.677198585,7.488571411,2.072536985
6,21.61186545,16.35466286,12.24607855,7.524832251,6.384394263,2.072870334
6,23.69275332,19.71838032,8.254978,10.90108097,7.092072177,2.07320368
6,20.77522857,18.02985436,7.173823873,10.10631227,8.236261539,2.073537022
6,22.57560022,12.13962456,13.23515788,7.683818281,9.315613422,2.073870362
6,15.52197203,10.75781969,11.06666664,4.747914859,6.664166096,2.0742037
6,17.96204486,13.53468497,7.640523215,11.22938654,6.376975406,2.074537036
6,18.21146238,10.930212,13.37955144,11.31961561,6.86369819,2.07487037
6,13.01580687,9.235482333,15.87477995,7.574850282,5.024203979,2.075203704
6,11.07064115,8.904287763,6.781796336,6.342198262,4.416521244,2.075537037
6,13.3882035,13.39582945,14.68441838,6.921998315,12.63353323,2.075870371
6,22.75787834,16.36520441,13.67739644,9.394990966,7.443666405,2.076203705
6,23.0111994,18.2018844,11.80055364,10.9133059,8.263512168,2.07653704
6,20.95383824,14.43670317,11.37776063,11.71701011,8.732234532,2.076870377
6,18.44903874,12.61687821,12.48809631,10.17896327,8.526351348,2.077203716
6,17.82770984,15.25237257,10.84047824,7.715270309,10.461264,2.077537057
6,18.10216732,15.69536029,13.16574066,5.807787113,9.41754762,2.077870402
6,19.77195794,16.45483695,12.86436232,6.841955995,8.315432669,2.07820375
6,20.01260224,20.48608085,8.678151388,9.158901229,8.696377042,2.078537102
6,21.91779992,16.07307263,7.840820005,10.43054828,10.30743122,2.078870459
6,20.12788306,11.31291667,11.20186083,8.622908702,10.9852787,2.07920382
6,19.72717899,13.81401938,14.4177768,6.195345398,12.28246793,2.079537187
6,22.68299816,15.9970579,15.64035014,3.908698601,11.54710274,2.07987056
6,22.10339433,16.20236604,14.44444759,4.297883133,12.29289812,2.080203939
6,22.50629888,17.21580262,11.64021055,7.605767086,10.62185247,2.080537325
6,21.84969454,16.96114158,7.114485007,9.735651439,9.859412852,2.080870719
6,11.32588791,10.99748861,5.490335776,3.465622918,4.509431116,2.08120412
6,27.64578759,20.92353658,13.65850691,6.11254968,6.922121477,2.08153753
6,20.27758324,14.7845749,9.47971801,7.423748252,7.175819682,2.081870948
6,18.55704828,10.88125548,10.58663205,8.509919357,8.496076272,2.082204376
6,16.34165331,10.54214872,9.936584618,6.869039,6.100696602,2.082537814
6,12.74408483,10.07964136,8.776303023,6.196027787,5.733602534,2.082871262
6,20.82788888,15.05026002,10.76685258,11.47558688,7.698848719,2.08320472
6,21.93995178,18.72064249,8.967325618,10.61011709,8.596710996,2.08353819
6,21.89166825,15.49759419,12.82166081,5.696518767,7.908625107,2.083871671
6,24.3119547,14.5221868,15.13210931,5.267655215,7.125904225,2.084205165
6,21.48564522,19.6247021,11.62827598,6.836319207,6.729018454,2.084538671
6,21.68262175,14.7349475,12.24535256,7.890903806,8.233651294,2.08487219
6,19.05996113,9.802398668,11.83518308,9.337785244,9.001384857,2.085205723
6,18.30879674,13.41024211,11.37135732,9.159800903,9.53619983,2.08553927
6,15.86681577,12.72788642,12.82657982,6.184567475,10.0854956,2.085872831
6,19.36795126,15.04983814,15.493545,5.336362649,8.315982432,2.086206408
6,21.44386197,15.13167481,13.50413296,7.140003362,7.126304493,2.08654
6,20.06695926,18.07219031,9.307765936,9.63464162,7.966042352,2.086873608
6,22.28454532,13.40681578,9.819569498,9.268579613,9.47469072,2.087207233
6,19.46804768,11.37994279,11.80996861,10.0823048,10.63968289,2.087540874
6,15.44960762,9.720703992,10.89979081,7.048700412,7.790554852,2.087874533
6,16.62311483,8.970001743,9.451283358,6.595302521,8.196971702,2.08820821
6,15.936396,11.06272781,12.43279867,9.016767801,12.05818205,2.088541905
6,13.03667597,11.93524207,13.913627,6.686778309,10.75963841,2.088875619
6,11.26577456,9.803211725,9.294478794,5.621663062,7.187894392,2.089209353
6,15.05228084,13.31381626,9.150310034,8.642410284,10.8928104,2.089543106
6,17.44083809,18.99126839,13.97428581,8.78740071,11.93530285,2.08987688
6,21.54166543,15.04904132,17.29917725,7.040343606,9.398865289,2.090210674
6,19.4395129,17.02284017,15.63888312,7.10260062,9.794467688,2.09054449
6,18.65095642,17.92991706,13.84234385,9.680468844,8.661065255,2.090878328
6,22.64879037,13.5545815,11.85179374,12.66631139,9.501483267,2.091212188
6,18.83577589,17.14508674,8.3318018,13.90362098,8.767241136,2.09154607
6,16.33632405,17.34741097,9.356044263,11.53112853,9.584815738,2.091879976
6,19.70823389,15.32376977,14.44618679,8.952453266,9.596479603,2.092213905
6,16.20298602,18.73843614,14.29550316,8.435769849,7.810667641,2.092547859
6,20.0351426,17.76713111,12.00302506,10.13312026,7.822141369,2.092881837
6,19.47253198,18.85685725,11.24903481,11.56431836,8.517848576,2.09321584
6,18.09942799,13.78891434,11.38468774,11.70961396,9.198056589,2.093549869
6,14.91343237,11.09939419,10.99601771,10.472508,9.655220855,2.093883924
6,9.400026751,9.470041462,8.523949037,5.506887655,7.448513942,2.094218005
6,19.60308427,12.65094932,11.9639392,7.312278741,6.723082095,2.094552114
6,12.46580317,9.592516291,10.46204882,9.191264047,8.548252007,2.09488625
6,8.742849989,7.925821093,6.809654362,6.095214839,5.455913151,2.095220414
6,11.9840567,13.54650174,10.32109235,8.729774225,11.36367996,2.095554607
6,17.74208697,11.07673889,13.24240693,8.402116053,11.94545002,2.095888828
6,15.79131864,12.84591592,15.49936721,6.516262627,10.16601147,2.096223079
6,15.53904506,15.88953161,13.48243187,4.47128483,8.775380549,2.09655736
6,19.528706,13.55306967,15.33379169,5.755121082,7.85553102,2.096891671
6,19.4221862,18.61127622,12.0978198,8.469168892,7.2802271,2.097226013
6,19.84234349,15.44763416,5.655481618,10.47320778,8.097126651,2.097560387
6,17.05042705,15.39345153,8.332624129,9.914417784,9.375771204,2.097894792
6,17.04502218,10.94826502,13.56528178,7.191513662,9.797360034,2.09822923
6,18.32869452,12.0272111,15.54302913,5.338804774,8.228855137,2.0985637
6,16.56300599,17.84458277,14.65210597,5.352885685,8.130188684,2.098898204
6,21.91039551,18.35940409,14.78739288,7.601000064,8.403166021,2.099232742
6,18.33125025,15.4755728,9.161625189,9.936608367,8.285246097,2.099567314
6,11.31841831,8.695486103,6.752196456,6.303634924,6.395582885,2.09990192
6,24.31426394,16.00225558,12.81925386,10.86555811,5.840290726,2.100236562
6,12.48945527,7.579035288,7.774089959,7.364980809,5.060609637,2.100571239
6,15.20552315,9.81404497,15.16013933,6.883258052,11.79492802,2.100905953
6,21.08033574,9.996907246,11.03898972,9.2058438,7.915257226,2.101240703
6,19.88711332,8.401540298,8.770736668,9.525800284,7.199654775,2.10157549
6,14.90692994,8.824566274,8.826171645,9.506253202,7.096493456,2.101910315
6,16.13614014,9.628714878,10.16409917,8.078523097,8.715519182,2.102245178
6,12.40489654,11.12215563,10.72552095,5.939747836,9.899024761,2.102580079
6,17.30892346,8.832423753,13.08460124,6.208790008,10.63984485,2.10291502
6,17.68053237,10.96217212,10.96057984,6.814690097,10.03979763,2.10325
6,19.57237073,13.16195929,8.483838122,7.676122234,10.61882085,2.10358502
6,20.31348726,10.50540407,8.631234277,7.953734851,11.30478733,2.103920081
6,19.79020774,6.463235039,11.15233154,7.078988588,11.56474134,2.104255182
6,18.48660679,9.518161083,13.97661726,4.98260089,11.1525241,2.104590325
6,13.2711557,5.640216136,8.665857294,4.41488789,7.415453839,2.10492551
6,11.70279828,8.430993731,12.54760229,5.513099938,7.646109969,2.105260737
6,23.38409332,13.77040406,14.24065709,9.531010015,7.523798998,2.105596007
6,22.82798942,15.06773399,8.535471143,12.79807002,8.221178084,2.105931321
6,20.99691953,15.07998454,10.73559889,8.253348602,8.993026374,2.106266678
6,22.9091397,15.03047974,15.92348564,5.613306149,8.601489113,2.10660208
6,25.31196564,17.71892863,14.92499987,5.549321458,8.372781977,2.106937526
6,24.25824225,19.38012654,12.70931572,7.800816513,9.098088918,2.107273018
6,21.79572301,15.08289908,13.15012095,9.460884424,8.65826668,2.107608556
6,18.30561867,13.53630288,13.99601244,12.23991962,9.894849137,2.10794414
6,20.5002544,18.60481041,11.94448813,8.79358279,9.949719421,2.10827977
6,20.44030292,18.90039645,14.12698035,5.197790806,9.776748973,2.108615448
6,20.49011322,19.16380613,19.41019716,4.99591083,9.006447176,2.108951173
6,25.77716877,22.62500749,12.89884224,6.966331212,9.025007031,2.109286947
6,24.73457114,20.64247891,9.919993027,9.773913287,12.00683165,2.109622769
6,24.70078786,20.28471158,9.596259673,10.44189916,14.09908464,2.10995864
6,23.69176091,14.07484989,13.10739769,7.599148865,12.29713821,2.110294561
6,22.35044125,18.14600226,15.70012542,4.90189992,11.69335987,2.110630532
6,24.21028128,20.25245735,16.58506442,3.921526875,10.28750326,2.110966553
6,30.38940373,21.70084629,15.10262826,6.38061187,7.753625299,2.111302626
6,14.07019074,9.913871953,6.498311943,3.918236727,5.13735809,2.11163875
6,31.18109787,15.38332518,12.08383025,10.64952335,13.78830473,2.111974926
6,16.91857069,14.61531825,15.27256078,4.343421853,10.44406504,2.112311155
6,18.65548242,13.2984474,17.19204271,3.891641363,9.035857698,2.112647436
6,15.03904631,14.88240222,13.60041103,6.049354823,7.14684219,2.112983771
6,16.94756414,13.08914634,10.01271141,10.13183091,7.342846866,2.11332016
6,17.09581214,9.674399701,8.863978902,11.69175658,7.914636303,2.113656603
6,14.86399692,7.40178645,8.986741714,9.277151459,7.207837609,2.113993101
6,14.51835007,10.39215462,8.838593097,8.534754663,9.265323172,2.114329655
6,18.2350241,13.85925763,12.55710911,13.55097318,9.100803594,2.114666264
6,20.86967649,15.50807924,8.924223911,12.35133351,9.435214033,2.11500293
6,17.27035852,13.93616573,12.51232702,10.20405136,9.629763307,2.115339652
6,19.07350965,12.52264688,17.23139209,9.492493759,10.02432412,2.115676432
6,20.20500219,14.53430935,12.96190055,10.67375462,8.267781577,2.11601327
6,21.4769193,15.05913125,14.17785388,12.42734241,8.45929897,2.116350166
6,20.82588001,11.21153607,12.76797931,13.16252484,10.0489385,2.11668712
6,19.24185854,12.84295348,12.77892357,12.55857361,10.70243346,2.117024134
6,19.90267305,13.45735776,12.28074811,9.202608774,10.92767988,2.117361207
6,19.32897695,16.52761888,16.79563139,6.887776129,11.68961748,2.117698341
6,21.65767557,18.69604701,14.89254615,8.153621611,10.62145388,2.118035535
6,22.5755483,17.06535302,9.058735671,9.758916995,10.32143209,2.11837279
6,19.49856376,18.59918859,8.331673507,10.57150138,11.52392403,2.118710107
6,19.02961218,9.689493113,11.90802826,10.55317757,12.58251567,2.119047486
6,18.292276,9.93374495,16.50070889,8.247547973,12.22468592,2.119384927
6,15.73184639,12.62752696,16.28787765,5.95319068,11.95772023,2.119722432
6,20.02926512,15.10303979,16.54369403,5.737756363,12.58471923,2.12006
6,12.57165908,9.976710391,9.531190567,6.656624629,7.128538084,2.120397632
6,20.53956688,14.68202345,8.148708974,9.27846081,8.049611922,2.120735329
6,19.46936296,13.19811965,15.60596862,6.151615553,8.462911385,2.12107309
6,18.38793202,15.33934812,12.12719812,7.67175149,7.984372447,2.121410917
6,19.28131087,12.93296052,9.324216361,10.03609933,10.03563942,2.12174881
6,22.21801539,8.90314104,11.83934217,11.37283177,10.6402442,2.122086769
6,12.9960909,12.43565309,8.097604652,6.322381244,5.911117045,2.122424795
6,19.90427607,14.91803209,14.91357945,14.27855071,10.6768767,2.122762889
6,22.16875138,19.46447825,9.176605457,13.29269378,9.477709231,2.12310105
6,19.32133033,16.26422706,12.50148535,10.07507843,8.658141092,2.12343928
6,21.73675133,14.88884099,16.0885847,7.200102507,9.126794568,2.123777578
6,24.58268815,17.14022308,15.10128903,7.33452371,7.491494568,2.124115946
6,24.8482839,16.45945136,12.49508424,8.654184279,9.235349806,2.124454384
6,26.95580801,17.60530989,14.34038782,10.6926663,9.083744429,2.124792892
6,23.68081392,14.59513613,12.50125692,10.40856208,10.44504282,2.12513147
6,20.79590196,16.86359784,12.09771668,9.691871024,9.914007219,2.12547012
6,19.12255918,24.16860267,15.10388834,5.987839703,10.48590803,2.125808841
6,23.09421001,15.93205439,17.55021893,6.181669691,8.964497576,2.126147635
6,22.64018976,20.26045825,13.02069387,9.429961309,7.146701739,2.126486501
6,25.40755279,16.69312752,9.540214941,10.63872126,9.567321662,2.12682544
6,21.15179407,10.71544198,11.16122617,9.952418314,10.1128884,2.127164453
6,19.61252633,10.38365608,15.41152554,7.968769443,9.568368868,2.12750354
6,20.34990865,11.42393263,16.03869503,5.716330254,9.01428957,2.127842701
6,19.46829269,13.73381634,14.41974306,5.464585375,7.824611266,2.128181938
6,14.80482417,9.90888186,10.1240701,7.921258049,8.61379926,2.12852125
6,21.99865931,13.36211061,16.00661001,8.242037183,11.76571721,2.128860638
6,14.15791953,10.83524335,18.77309107,5.890064753,9.112811217,2.129200103
6,13.07822521,14.46711569,15.54208306,8.961928487,7.518714737,2.129539644
6,13.18480354,11.28784515,10.84960398,11.52093752,7.953623783,2.129879263
6,10.53067933,8.268123771,8.43095014,10.00107362,5.936492237,2.13021896
6,11.03341053,11.41801134,15.57538654,8.392011369,11.16043646,2.130558735
6,20.51258495,11.38314413,13.33429411,12.78864004,9.329125226,2.130898589
6,17.5681942,12.90233227,10.16435776,14.01387716,8.930157411,2.131238523
6,16.63479602,13.98162973,8.782139792,12.5171136,9.436792679,2.131578536
6,17.02522059,14.90548737,11.67460441,10.39524122,9.645600364,2.13191863
6,15.74371793,15.13730748,16.48910995,9.59701492,8.626769906,2.132258804
6,19.45248665,15.69302467,13.71565257,9.764082938,8.901084901,2.13259906
6,19.54478517,16.12051688,12.41507774,11.72406889,8.458416497,2.132939398
6,20.35817665,9.934360605,11.65055074,13.17014741,9.812969314,2.133279818
6,19.21562999,12.06025258,12.83769556,12.62209683,11.02405986,2.13362032
6,16.9139618,13.69496489,13.36260032,9.58337114,11.01878482,2.133960906
6,17.14275732,14.14005107,15.22889234,7.983060315,11.77422759,2.134301575
6,17.18345765,18.6794216,14.72251038,7.098757265,10.21099263,2.134642329
6,21.86754455,17.1316155,10.4477498,9.760369328,10.1282226,2.134983167
6,24.76216102,20.25604836,8.907296791,11.05070826,11.18526782,2.13532409
6,23.42498676,15.35529107,10.71783603,9.954964307,14.04105841,2.135665099
6,18.47058067,12.71088422,8.463837606,6.362984446,6.595063983,2.136006194
6,34.16379546,22.82535157,13.4484875,7.330848211,7.672262455,2.136347375
6,22.11716977,15.97103818,14.74077137,9.659841782,10.47287779,2.136688644
6,16.46092974,12.25386191,12.59581327,7.553763252,11.58510024,2.13703
6,16.42509034,9.106450687,13.28510716,6.105924714,9.164340553,2.137371444
6,11.69747673,8.439792221,6.411276853,4.920687109,4.823017413,2.137712977
6,18.6174749,14.03723776,13.49173034,10.22664697,11.79100282,2.138054598
6,17.6214743,15.02509705,14.98976762,6.046535755,8.716265875,2.138396309
6,20.21374045,17.73799473,15.78605915,4.802693014,8.117723037,2.13873811
6,19.48646993,17.47929961,14.8864275,5.853341489,7.237342818,2.139080001
6,23.25194012,14.95149335,12.58208888,8.979473362,8.721652274,2.139421983
6,23.49639176,15.85502049,8.82876176,11.42964348,7.611256335,2.139764057
6,23.11818018,17.7215975,7.34128351,10.51258596,8.352583784,2.140106222
6,17.12717497,16.04668641,10.71756051,7.070298747,8.620037192,2.14044848
6,19.21681592,16.83496094,14.05170702,5.100853821,6.957377218,2.14079083
6,22.35686591,15.73745915,12.57628214,5.552269522,7.232999429,2.141133274
6,20.58887178,19.31742233,10.72486792,6.964542171,7.624337841,2.141475812
6,18.81644399,9.645374671,12.20697686,9.528957863,9.024615942,2.141818444
6,17.25831008,11.55036311,11.01060208,8.927854261,9.182403255,2.14216117
6,18.87384354,15.07587164,10.64091395,6.636180159,9.564699698,2.142503992
6,15.23934199,17.26186491,12.77432863,4.269239869,9.294249137,2.142846909
6,11.27365631,11.90935702,6.364638369,4.882405028,6.06839877,2.143189923
6,25.75798318,16.19612016,10.77922213,11.17194317,11.99575798,2.143533033
6,13.4912178,11.52860334,16.17868957,4.205318025,9.020846199,2.14387624
6,11.91992919,12.09916715,11.85317609,4.231229829,8.193284618,2.144219545
6,12.51726712,11.02482003,9.691497535,5.300738095,10.3489267,2.144562948
6,18.77991,11.09274792,16.87614565,5.375905889,15.75824162,2.144906449
6,21.69614771,13.8180688,16.38708036,4.361689742,13.00473802,2.14525005
6,21.82178014,14.71693751,12.12448248,7.614156429,12.36677208,2.14559375
6,18.75286662,16.68502263,7.310857303,10.68861885,11.14689923,2.14593755
6,20.45166258,16.27600975,7.558918416,11.08778768,11.46540387,2.146281451
6,16.17642674,13.1713741,10.73597655,9.156947823,12.58902986,2.146625452
6,17.09267787,12.00298694,14.39965269,6.704249751,10.93988139,2.146969555
6,18.50108147,14.0224394,15.67850087,6.589365454,10.30734999,2.14731376
6,22.48683555,16.72325392,14.44454465,7.958718348,9.357745958,2.147658067
6,23.67376888,11.30100701,11.74942865,11.35623363,9.069030866,2.148002477
6,21.12829665,17.50210013,8.214832253,13.37951644,8.670514706,2.148346991
6,19.95347691,15.36043623,8.363946438,11.63930518,8.711465627,2.148691608
6,16.69944008,14.31375747,12.14052355,9.202095338,9.294186824,2.14903633
6,15.40945181,8.946111748,14.36524371,6.092377574,7.725691357,2.149381156
6,17.08691754,12.11727275,6.083092766,8.560381116,6.094939501,2.149726088
6,22.04841674,12.53106722,11.73432527,9.428882269,7.173721501,2.150071126
6,15.97665969,6.740376616,10.45692588,5.293365329,5.555355084,2.15041627
6,15.88479855,10.56960364,10.52787402,7.642951686,9.15736937,2.15076152
6,15.95125916,15.23833808,12.58141517,6.58516336,10.20685823,2.151106878
6,17.33721556,15.21356174,13.8920377,4.719937248,9.787790416,2.151452343
6,21.0692202,16.6927294,13.44319541,5.558459364,8.655511031,2.151797917
6,20.93655337,17.24188162,8.622587523,7.475254982,7.578992804,2.152143599
6,21.31291445,14.30560787,8.191415306,8.332860968,10.14797643,2.15248939
6,17.74725013,13.86627591,9.962860712,8.490086684,10.01581658,2.152835291
6,17.27194953,12.92502452,14.78243315,6.925704693,9.85388679,2.153181302
6,18.23490078,16.4002771,13.41795916,4.505813549,9.256466372,2.153527423
6,17.08482537,18.95777489,15.76927063,4.325753459,8.81472697,2.153873656
6,18.23493707,12.35318835,11.91212577,6.992279483,7.425941528,2.15422
6,15.842995,14.70473964,9.644468834,10.39944717,7.378901607,2.154566456
6,19.35685753,15.66108647,6.971983074,11.2564502,8.345925698,2.154913025
6,10.62294096,8.929688969,9.255681458,6.477884466,7.508964044,2.155259706
6,19.57625209,12.0443139,10.11065937,7.750100933,5.755041096,2.155606501
6,16.42628161,12.90887589,7.990209613,8.40241967,7.252945706,2.15595341
6,16.1561602,10.39324001,12.93202198,8.150603454,9.753536772,2.156300433
6,16.4830115,12.81076046,11.91842414,11.79972843,7.867960007,2.156647571
6,16.55766231,10.41702751,7.480447056,11.58266999,7.277323461,2.156994825
6,13.31649944,11.81233028,9.680497576,10.77053081,8.244265593,2.157342194
6,10.49885299,13.40580691,12.18957197,8.380203703,8.458237811,2.15768968
6,14.79903211,11.30281074,13.41230196,7.073350093,8.621177904,2.158037282
6,14.56500365,14.91568305,11.67052745,8.531840681,8.72730835,2.158385002
6,18.0537889,11.63082568,9.863626818,9.576124963,10.10971904,2.15873284
6,17.00277743,11.86668334,10.42030508,9.767704943,8.600276115,2.159080796
6,15.79196034,13.61096251,10.30392664,8.58718213,9.804568117,2.15942887
6,16.36438512,15.49417909,11.01937306,6.873420717,11.13447569,2.159777064
6,13.89382979,17.79873402,11.32867282,5.368139241,10.90344674,2.160125377
6,14.89133883,17.12741797,8.153560953,4.034656395,9.322182185,2.160473811
7,16.78095829,12.61922292,12.40872966,10.73335057,9.479224056,2.160822365
7,21.32934872,13.34618846,11.79242358,10.45878327,9.234812891,2.16117104
7,24.32937311,18.22616301,10.96453649,8.747430433,10.10068397,2.161519837
7,20.65904261,20.81455779,14.11691101,5.733030116,9.850652572,2.161868756
7,25.25261141,21.5500165,17.32429926,6.500818529,8.179140979,2.162217797
7,27.43898744,22.76827972,12.05165777,8.940525187,6.952412357,2.162566962
7,28.31205836,19.21391176,9.630378916,11.23523055,9.707069876,2.16291625
7,25.04206832,14.65507181,11.93837095,11.15576883,10.65733841,2.163265662
7,22.7910009,12.11755698,16.7937627,9.595313641,10.76983771,2.163615199
7,25.86696033,17.12793119,16.97907314,5.632887378,9.672638661,2.16396486
7,22.66271161,17.45332733,16.48204583,4.865865081,8.540261881,2.164314647
7,28.32198946,16.44108177,14.92666713,8.093455125,7.613231737,2.16466456
7,23.7056664,23.30149209,11.16973671,11.59697874,7.460066391,2.165014599
7,24.68728969,21.61406879,7.077491287,12.01036621,8.99829189,2.165364765
7,27.07205972,21.87167227,12.43612623,10.0283438,11.26012365,2.165715059
7,26.50369751,16.31783591,17.21629322,7.730348482,8.553804155,2.16606548
7,23.31756546,21.48594911,18.06672584,7.077012665,7.917651485,2.16641603
7,24.06768916,19.06291049,15.64875486,7.563045407,7.881580856,2.166766708
7,19.73059674,15.64019595,13.38663265,10.34017833,7.903877634,2.167117516
7,11.96158332,8.645837776,11.97749353,8.267710342,6.241680068,2.167468454
7,21.62702053,13.0090038,17.14920462,12.96170217,7.097974926,2.167819522
7,14.43346447,8.944756273,15.82112838,11.43259637,5.66497994,2.16817072
7,13.44795018,13.16153971,10.41604515,15.47788452,4.49646261,2.16852205
7,12.32833487,12.31302681,10.54872116,15.86267929,5.789544749,2.168873511
7,11.19766602,9.786449442,13.26822341,13.02416078,7.164103581,2.169225105
7,15.34994918,9.432184371,18.97663341,8.780884858,7.088349761,2.169576831
7,11.12702537,8.665901318,11.30374503,7.715278795,5.618971843,2.16992869
7,14.18508182,9.551001075,16.63504321,10.69415959,10.63955522,2.170280683
7,20.01588364,13.84270267,14.52472246,10.39957442,10.31344569,2.17063281
7,21.3524746,15.92912595,16.65650859,8.324207739,10.29989957,2.170985071
7,22.9724316,15.62506114,18.39107554,8.586307964,8.773332096,2.171337468
7,21.45473112,18.47636225,13.42452624,10.780395,8.382935652,2.17169
7,23.31684157,14.1558287,9.644756952,12.1154091,9.687499884,2.172042668
7,23.20525978,10.84593302,13.30873146,11.79481379,10.99157012,2.172395473
7,19.0702337,9.602578376,16.01627022,8.35018382,11.61213682,2.172748414
7,22.09806364,13.10718013,18.43805223,5.085445439,11.54741199,2.173101493
7,22.68725602,13.65950159,16.75186201,4.280860316,12.31142354,2.17345471
7,25.77188377,15.11134246,14.48993141,7.535905898,11.45527658,2.173808065
7,24.32320543,22.74696541,8.796131444,12.01449616,10.53788883,2.174161559
7,23.46119222,18.23510105,6.750017597,11.99174234,11.15495423,2.174515193
7,21.05600944,16.78156701,11.95097058,9.077410772,11.49788994,2.174868966
7,21.45933255,13.99484019,15.74812309,7.017519177,10.7523176,2.17522288
7,21.53744872,18.89553078,15.92139787,5.87107414,10.14003614,2.175576934
7,25.76728197,13.3172126,13.96621836,9.184149744,9.156273638,2.17593113
7,20.85000851,16.46908824,8.802913463,13.44628776,9.165465262,2.176285468
7,8.38004113,8.201183064,5.270995272,4.316551063,4.739074301,2.176639948
7,28.66403542,19.33514265,14.40690463,9.227296901,6.367088659,2.17699457
7,16.65227241,15.23331051,8.111635713,12.20622737,5.550658007,2.177349336
7,14.71147065,13.95482159,10.98627163,11.5932603,6.965503069,2.177704245
7,19.82064402,11.71333531,14.90488381,8.146326268,7.603601002,2.178059299
7,18.82085328,13.43774775,17.30113184,6.802569269,6.702277305,2.178414497
7,23.30548189,15.68832934,12.34173749,5.350748583,6.912651604,2.17876984
7,14.59143385,18.6398568,8.790387146,6.972376601,11.01578063,2.179125329
7,18.90953649,19.34062389,13.19259508,9.030997191,10.8925587,2.179480964
7,23.05432664,19.62627668,15.0198202,5.777219807,8.364598609,2.179836745
7,23.72945691,19.75128951,15.46390529,6.56255418,7.863977723,2.180192674
7,25.75215107,20.60652218,8.788020226,8.83147067,7.550838904,2.18054875
7,24.0323736,15.3638731,10.44263388,10.37663541,9.560001962,2.180904974
7,22.41674006,12.04312947,13.00923424,8.697248443,9.791585867,2.181261347
7,22.81779749,12.92820158,15.5143105,6.983478626,8.688311641,2.181617868
7,21.64108413,13.54861172,15.06052264,4.790607285,9.324292785,2.181974539
7,27.07172947,16.6523891,15.85797638,5.91861134,7.813028479,2.18233136
7,26.34277586,15.67102128,12.73729075,9.48750976,6.8182109,2.182688331
7,26.88895583,20.25339111,8.257868023,11.8934096,7.697855485,2.183045453
7,20.5272642,16.20785602,8.793189181,12.06116488,9.851381622,2.183402727
7,21.30514792,10.53124239,14.47539098,8.402721572,10.21608037,2.183760152
7,20.11130431,13.22591648,16.52281153,5.755098984,8.012288127,2.18411773
7,18.80767643,16.45618495,14.95213683,6.249287585,7.332984978,2.18447546
7,23.51573062,12.61370926,14.90293746,8.639812201,7.249340742,2.184833344
7,11.90356558,7.323541381,9.74939135,7.112568257,5.837446672,2.185191382
7,20.27161046,10.92187574,13.17428692,9.826994185,7.100019236,2.185549574
7,15.45747984,10.35423654,15.98009562,11.48960463,5.159838242,2.18590792
7,11.56087738,9.921115995,8.635902842,14.70295062,6.513484498,2.186266422
7,9.930901993,9.3264885,12.33809356,11.42539551,7.607738216,2.186625079
7,7.792726514,6.433802384,5.125542928,6.004940704,5.958882274,2.186983893
7,16.36663688,11.71786622,14.87321051,12.43714531,13.30926553,2.187342863
7,15.87868798,9.364962981,12.77214597,10.97281024,9.956848039,2.18770199
7,13.22875704,13.40834933,12.83514445,7.478224734,11.00806539,2.188061275
7,18.15896979,13.99242942,17.35961054,6.872067875,9.62287922,2.188420718
7,18.1386586,17.24787682,12.61717961,8.201943674,8.569145511,2.188780319
7,20.52153774,17.29759013,9.494437906,10.20391784,9.466603791,2.18914008
7,15.96953086,14.62921655,8.409671502,10.79749592,10.24901695,2.1895
7,19.81220188,8.495197085,12.95864407,8.714325361,12.036813,2.18986008
7,14.03433834,10.11189169,15.48894472,6.051134961,11.43445825,2.190220321
7,17.47487809,11.42545136,16.62912103,3.952275959,12.00211704,2.190580722
7,16.10814312,11.61414063,16.03732222,5.159273518,11.2251325,2.190941285
7,20.41167126,13.24110861,11.84523041,9.324171801,10.46314893,2.19130201
7,18.49866599,18.10884001,6.915023549,11.14498378,11.07163596,2.191662897
7,16.33968699,15.6971842,8.913074713,11.6002931,11.03605623,2.192023947
7,14.4588508,9.217197226,14.28290709,8.797443224,10.29534142,2.192385161
